Date,ss2,ss3,ss5,ss7,ss10,ss20,ss30,s1,s2,s3,s5,s7,s10,s20,s30,ust1m,ust2m,ust3m,ust6m,ust1y,ust2y,ust3y,ust5y,ust7y,ust10y,ust20y,ust30y,inf1y,inf2y,inf3y,inf5y,inf7y,inf10y,inf20y,inf30y,be5,be10,be20,be30,ry5,ry10,ry30
7/27/2020,6.76585,4.83812,2.97355,-1.37895,-0.76336,-22.25692,-40.87979,0.24061,0.22116,0.23021,0.31786,0.44374,0.60009,0.81664,0.84276,0.09659,0.10168,0.10678,0.13734,0.14214,0.1535,0.18183,0.28812,0.45753,0.60772,1.03921,1.25156,1.63995,1.54003,1.5624,1.63756,1.69132,1.74663,1.77565,1.79748,137,151.5,143.46182,161,-1.08188,-0.90728,-0.35844
7/28/2020,7.65375,5.99082,3.61781,-1.63015,-0.62863,-21.70188,-40.6263,0.24077,0.21817,0.22326,0.30113,0.4217,0.57351,0.79016,0.81643,0.09659,0.10168,0.10678,0.11699,0.13451,0.14163,0.16335,0.26495,0.438,0.5798,1.00718,1.22269,1.61629,1.53121,1.55289,1.63008,1.68342,1.7386,1.76506,1.78848,136.24724,150.62779,142.69458,160.98088,-1.0975224,-0.9264779,-0.3871188
7/29/2020,7.68033,6.25634,4.10938,-1.38619,-0.50788,-22.25408,-41.50282,0.22916,0.20473,0.21006,0.29345,0.41842,0.57471,0.79845,0.82803,0.09659,0.0966,0.10169,0.11698,0.12689,0.12793,0.1475,0.25236,0.43228,0.57979,1.02099,1.24306,1.6325,1.55542,1.57989,1.65509,1.70906,1.76568,1.79325,1.81879,137.9,152.7,144.49311,163.4,-1.12664,-0.94721,-0.39094
7/30/2020,6.63156,5.53525,3.86872,-1.47449,-0.62817,-22.06413,-41.50113,0.2132,0.18642,0.18962,0.26748,0.38464,0.53424,0.75256,0.78154,0.09405,0.0966,0.09915,0.10426,0.11673,0.12011,0.13427,0.22877,0.39936,0.5405,0.97319,1.19654,1.58966,1.53753,1.56737,1.64651,1.69803,1.74761,1.76899,1.79114,137.9,151.7,142.41437,161,-1.15023,-0.9765,-0.41346
7/31/2020,7.44595,6.75172,4.50071,-1.24949,-0.74964,-23.06232,-42.24987,0.213,0.18473,0.18589,0.25805,0.37727,0.52805,0.74552,0.77404,0.09659,0.09914,0.09661,0.10426,0.11673,0.11027,0.11836,0.21301,0.38974,0.53552,0.97613,1.19653,1.53621,1.56389,1.59651,1.67664,1.72984,1.7794,1.80078,1.8265,141.9,154.9,146.01158,164.1,-1.20599,-1.01348,-0.44447
8/3/2020,7.38127,6.62523,4.48617,-1.4474,-1.00698,-23.62861,-43.37749,0.2145,0.18799,0.18993,0.2689,0.39403,0.55164,0.77773,0.81023,0.08134,0.08643,0.09661,0.10681,0.11673,0.11418,0.12367,0.224,0.40848,0.56169,1.01401,1.244,1.64004,1.61004,1.64039,1.71342,1.76461,1.80812,1.83324,1.85802,146.5,158.2,147.55004,166.3,-1.241,-1.02031,-0.419
8/4/2020,7.63812,6.839,5.00988,-0.65793,-0.62002,-23.18493,-42.99823,0.21282,0.18661,0.18409,0.2442,0.3571,0.50561,0.72798,0.76065,0.08134,0.08643,0.09661,0.10681,0.11673,0.11023,0.11569,0.19408,0.36366,0.5118,0.95982,1.19063,1.63377,1.60622,1.63512,1.70559,1.74926,1.78706,1.80936,1.83477,145.8,156.2,145.39731,163.67859,-1.26392,-1.0502,-0.4461559
8/5/2020,7.95755,7.16677,4.79079,-0.7108,-0.60443,-22.48938,-42.36767,0.21501,0.19571,0.19801,0.26559,0.38265,0.53596,0.7615,0.79432,0.08134,0.09151,0.10169,0.11698,0.12435,0.11613,0.12633,0.21767,0.38975,0.542,0.98639,1.21799,1.70501,1.67992,1.70949,1.77824,1.81279,1.84871,1.86492,1.88725,152.5,161.5,149.15912,166.6,-1.30733,-1.073,-0.44801
8/6/2020,7.67216,6.88294,5.53982,0.0885,0.14508,-21.05213,-40.61784,0.21362,0.19283,0.19516,0.26833,0.38384,0.53688,0.76253,0.79468,0.07625,0.09151,0.09661,0.1119,0.12435,0.11611,0.12633,0.21293,0.38295,0.53543,0.97305,1.20086,1.68302,1.69009,1.72439,1.78878,1.82207,1.8543,1.8574,1.86921,153.5,161.8,149.71967,164.3,-1.32207,-1.08257,-0.44214
8/7/2020,8.29727,7.68283,6.31141,0.89398,1.406,-19.23395,-38.23889,0.22575,0.20896,0.21386,0.29177,0.41465,0.57564,0.80949,0.84591,0.07625,0.09151,0.09661,0.11698,0.12943,0.12599,0.13703,0.22866,0.40571,0.56158,1.00183,1.2283,1.63502,1.65005,1.68984,1.75915,1.8036,1.84686,1.85032,1.86246,150.2,161.2,149.15263,163.5,-1.27334,-1.05042,-0.4067
8/10/2020,8.93235,8.18872,6.87134,1.37738,1.74815,-18.95096,-37.75066,0.23626,0.21928,0.22428,0.3021,0.4269,0.59055,0.83089,0.86932,0.07625,0.09151,0.10169,0.12207,0.13197,0.12996,0.14239,0.23339,0.41313,0.57307,1.0204,1.24683,1.62747,1.63001,1.67228,1.74386,1.78936,1.83762,1.86229,1.87994,148.8,160.5,150.85743,165.1,-1.25461,-1.03193,-0.40417
8/11/2020,7.90085,6.68531,5.63555,-0.26244,0.25534,-20.87722,-39.49807,0.24432,0.23882,0.25341,0.3452,0.48313,0.65982,0.90914,0.95149,0.07625,0.09151,0.10169,0.12716,0.14215,0.15981,0.18645,0.28884,0.48575,0.65727,1.11791,1.34647,1.63129,1.64126,1.68707,1.76291,1.80789,1.85476,1.88125,1.89972,150.9,162.6,153.20828,167.6,-1.22016,-0.96873,-0.32953
8/12/2020,7.96934,6.36971,4.81578,-1.12785,-2.09172,-21.44266,-40.11292,0.24574,0.23756,0.25021,0.34337,0.48254,0.66298,0.92161,0.96418,0.08134,0.08134,0.10678,0.11698,0.1396,0.15787,0.1864,0.29521,0.49382,0.68387,1.13604,1.36531,1.84755,1.75276,1.7678,1.81286,1.849,1.8884,1.91196,1.93201,156.2,166.1,156.073,170.7,-1.26679,-0.97713,-0.34169
8/13/2020,7.90703,6.00788,4.17582,-1.40838,-2.06841,-22.62809,-40.93966,0.24888,0.24297,0.25969,0.35926,0.50622,0.69438,0.96635,1.01577,0.07625,0.09151,0.10678,0.11698,0.14215,0.1639,0.19948,0.3175,0.5203,0.71501,1.19263,1.42516,1.82753,1.74989,1.76512,1.81667,1.84678,1.88527,1.91189,1.93371,157.2,167.4,155.62141,171,-1.2545,-0.95899,-0.28484
8/14/2020,8.92223,6.99448,5.95982,0.77622,-0.27035,-20.56064,-39.75744,0.24239,0.23725,0.25383,0.35809,0.50981,0.70584,0.99063,1.04241,0.07625,0.10423,0.09915,0.12207,0.13198,0.14803,0.18389,0.29849,0.50205,0.70854,1.19624,1.43998,1.81495,1.73246,1.74742,1.79913,1.83667,1.88804,1.92116,1.93067,154.8,165.9,153.63669,170,-1.24951,-0.95046,-0.26002
8/17/2020,7.79708,5.85734,5.24279,-0.15017,-1.25365,-21.8769,-41.25133,0.236,0.22804,0.23989,0.33662,0.47991,0.66998,0.95734,1.01127,0.07879,0.0966,0.10678,0.12207,0.12689,0.15007,0.18132,0.28419,0.48141,0.68252,1.17611,1.42378,1.81996,1.72709,1.73575,1.7859,1.82584,1.87529,1.909,1.92182,154,165.40248,154.35418,170.06795,-1.25581,-0.9715048,-0.2768995
8/18/2020,7.52688,5.99154,4.76539,-0.61397,-1.49221,-21.49594,-41.12217,0.2289,0.21935,0.23079,0.32549,0.46554,0.653,0.93485,0.98681,0.07625,0.08897,0.10169,0.12207,0.12689,0.14408,0.17087,0.27784,0.47168,0.66792,1.14981,1.39803,1.83995,1.74764,1.75432,1.807,1.84814,1.90323,1.93778,1.95394,156.5,168.8,158.31479,173.9,-1.28716,-1.02008,-0.34097
8/19/2020,6.91867,5.6782,4.02016,-1.11055,-1.8648,-24.36968,-40.99629,0.21971,0.20927,0.21982,0.31646,0.46176,0.65578,0.94876,1.00415,0.06609,0.08897,0.09915,0.11953,0.12435,0.14008,0.16304,0.27626,0.47287,0.67443,1.19237,1.41411,1.84004,1.72979,1.73265,1.78321,1.83144,1.89171,1.92649,1.9514,154.8,167.9,158.52339,173.89828,-1.27174,-1.00457,-0.3248728
8/20/2020,7.63365,6.66456,4.8714,-0.27258,-1.00182,-23.00095,-40.12566,0.22513,0.21644,0.2271,0.31559,0.44894,0.63374,0.92046,0.97502,0.07371,0.09406,0.09915,0.12208,0.12435,0.1401,0.16045,0.26671,0.45166,0.64361,1.15044,1.37627,1.79498,1.68535,1.69265,1.74282,1.78948,1.84563,1.86925,1.89148,150.6,162.8,152.65378,166.9,-1.23929,-0.98439,-0.29273
8/21/2020,7.39975,6.72898,5.26338,0.1496,-0.11823,-20.99647,-37.87254,0.22657,0.22024,0.2331,0.32431,0.45554,0.63772,0.92076,0.97402,0.07879,0.09406,0.09915,0.12208,0.12689,0.14624,0.16581,0.27153,0.45405,0.63876,1.13069,1.35274,1.83005,1.71709,1.72284,1.77882,1.82137,1.86889,1.89283,1.91168,153.1,164,154.42867,167.8,-1.25947,-1.00124,-0.32526
8/24/2020,6.53926,5.90984,4.24285,-0.57513,-1.00362,-21.30188,-37.87631,0.22157,0.21773,0.23293,0.32116,0.45293,0.63536,0.91815,0.96986,0.07117,0.08897,0.10169,0.12207,0.12943,0.15234,0.17376,0.27873,0.45868,0.64525,1.13113,1.34862,1.88005,1.76378,1.76797,1.82372,1.86247,1.90874,1.92317,1.94151,157.85,167.75,157.36404,170.03865,-1.29977,-1.03225,-0.3517665
8/25/2020,7.27935,6.17892,4.87552,0.17037,-0.37474,-20.56236,-36.4999,0.2294,0.22431,0.24095,0.33948,0.48343,0.67726,0.96783,1.0215,0.07371,0.08897,0.10424,0.11699,0.12943,0.1515,0.17909,0.29073,0.48173,0.68101,1.17339,1.3865,1.90743,1.7892,1.79262,1.83587,1.8816,1.93125,1.94532,1.95922,160.6,170.25,160.4247,172.25,-1.31527,-1.02149,-0.336
8/26/2020,7.75067,6.61823,5.51507,0.4808,0.00763,-20.12601,-35.74721,0.23617,0.23055,0.24515,0.34285,0.48888,0.68561,0.99022,1.04747,0.07371,0.09151,0.09915,0.1119,0.12435,0.15337,0.17914,0.2879,0.48408,0.68592,1.192,1.40543,1.94249,1.82585,1.82801,1.87704,1.91814,1.96074,1.97657,1.98926,164.9,173.2,163.01046,174.8,-1.3611,-1.04608,-0.34257
8/27/2020,9.00805,7.3552,5.88843,-0.40037,-0.24319,-21.12142,-36.74748,0.25048,0.2481,0.26419,0.36973,0.52946,0.74491,1.0702,1.13459,0.08388,0.08897,0.09915,0.11444,0.12943,0.15729,0.18977,0.30909,0.53196,0.74479,1.27884,1.49965,1.88077,1.80534,1.81388,1.87274,1.91711,1.96543,1.98403,2.0017,165.85,173.8,162.52389,175.2,-1.34941,-0.99321,-0.25235
8/28/2020,8.78543,8.19194,6.62445,0.3546,0.24972,-21.57015,-37.7501,0.23063,0.22169,0.23511,0.34074,0.5073,0.73032,1.06423,1.13022,0.09913,0.09406,0.10169,0.11189,0.11927,0.1338,0.15282,0.2744,0.50341,0.72767,1.2798,1.50762,1.90936,1.81753,1.8321,1.901,1.94765,1.99981,2.01553,2.03777,167.74579,177.35,165.75917,178.85,-1.4030579,-1.04583,-0.28088
8/31/2020,8.94603,8.68014,6.63165,0.30977,0.37837,-21.39824,-38.12376,0.22847,0.21943,0.23173,0.32815,0.4838,0.69632,1.01281,1.07053,0.10167,0.09151,0.10424,0.1192,0.12181,0.1299,0.14489,0.26181,0.48068,0.69252,1.22679,1.45176,1.89773,1.81424,1.83846,1.91875,1.97275,2.03314,2.05411,2.07881,169.6,180.3,169.70364,183,-1.43419,-1.11048,-0.37824
9/1/2020,8.54111,8.26987,6.62814,0.78225,0.75159,-20.56167,-37.37442,0.22936,0.21728,0.2276,0.32022,0.47032,0.67722,0.99087,1.04912,0.08133,0.09151,0.10169,0.11667,0.11927,0.13187,0.1449,0.25394,0.4625,0.6697,1.19649,1.42286,1.88004,1.78247,1.81012,1.88608,1.94402,2.00211,2.03369,2.06496,165.5,176.6,167.51286,180.75,-1.40106,-1.0963,-0.38464
9/2/2020,8.91953,8.419,6.99683,1.63773,1.49839,-19.10084,-35.87559,0.23557,0.225,0.23443,0.32549,0.46752,0.66515,0.96387,1.01591,0,0.09151,0.10678,0.11667,0.11927,0.1358,0.15024,0.25552,0.45114,0.65017,1.15488,1.37467,1.86501,1.76489,1.78466,1.86274,1.92212,1.98689,2.00668,2.03298,162,173.2,164.69301,177.31701,-1.36448,-1.08183,-0.3985001
9/3/2020,9.22964,8.15265,7.26519,2.18588,1.63268,-19.82599,-35.7472,0.22817,0.21632,0.22381,0.30925,0.44577,0.63727,0.93112,0.98259,0.08134,0.0966,0.10678,0.11666,0.11672,0.12402,0.14228,0.2366,0.42391,0.62094,1.12938,1.34006,1.77505,1.67237,1.69219,1.76516,1.83018,1.90418,1.93222,1.96965,154.16369,165.27552,159.37986,172.21179,-1.3050369,-1.0318152,-0.3820579
9/4/2020,8.49824,7.16212,6.2471,1.15792,0.37353,-22.42077,-38.00054,0.23731,0.23471,0.25403,0.36707,0.51956,0.72588,1.03363,1.0901,0.09151,0.10677,0.11186,0.11666,0.12689,0.14973,0.18241,0.3046,0.50798,0.72214,1.25784,1.47011,1.75995,1.68502,1.72893,1.82198,1.88964,1.9636,1.99638,2.03252,158.3,170.1,164.45677,177.85417,-1.2784,-0.97886,-0.3084317
9/8/2020,8.53579,6.97704,6.24542,1.34672,0.24768,-22.60121,-38.12585,0.23784,0.22819,0.24002,0.33381,0.48212,0.68533,0.98747,1.04098,0.09151,0.10168,0.11186,0.12682,0.1396,0.14283,0.17025,0.27136,0.46865,0.68285,1.21348,1.42224,1.65495,1.6251,1.68462,1.80441,1.87925,1.95558,1.98777,2.02614,156.3,168.8,163.41719,176.63929,-1.29164,-1.00515,-0.3441529
9/9/2020,8.65744,7.24866,6.12626,1.54091,0.50064,-22.49966,-37.74976,0.23972,0.23042,0.2432,0.33896,0.49602,0.70752,1.02342,1.08149,0.09151,0.0966,0.11187,0.12682,0.13706,0.14385,0.17071,0.2777,0.48061,0.70251,1.24842,1.45899,1.68746,1.65497,1.71337,1.82867,1.90611,1.98535,2.01557,2.05169,158.50101,170.9,164.99933,178.37295,-1.3073101,-1.00649,-0.3247395
9/10/2020,8.41906,7.12727,6.1218,1.60771,0.74838,-21.93835,-37.0006,0.23823,0.22409,0.23414,0.32626,0.47958,0.69036,1.00484,1.06228,0.09151,0.10168,0.11187,0.12174,0.13706,0.1399,0.16287,0.26504,0.4635,0.68288,1.22422,1.43229,1.61504,1.60981,1.67885,1.80231,1.88733,1.9715,2.00841,2.04087,156.1,169.4,163.60878,177.1,-1.29596,-1.01112,-0.33871
9/11/2020,8.00563,6.70385,6.23315,1.89792,0.61647,-21.06697,-36.62813,0.22642,0.20805,0.21684,0.31471,0.46535,0.67273,0.98993,1.0495,0.09151,0.10168,0.11187,0.12174,0.13452,0.12799,0.1498,0.25238,0.44637,0.66657,1.2006,1.41578,1.6425,1.61444,1.66662,1.78031,1.85793,1.93518,1.96981,1.99965,154.01538,166.27313,160.03108,173.94973,-1.2877738,-0.9961613,-0.3237173
9/14/2020,8.10707,6.97569,6.12417,1.86941,0.74958,-20.67022,-36.25015,0.2292,0.21706,0.2274,0.32155,0.46959,0.67572,0.98767,1.04489,0.09151,0.10168,0.10678,0.12174,0.13198,0.13599,0.15764,0.26031,0.4509,0.66822,1.19437,1.40739,1.63493,1.60525,1.66554,1.78049,1.85363,1.92629,1.97128,1.99868,153.7,165.5,158.99785,173,-1.27669,-0.98678,-0.32261
9/15/2020,8.2568,7.05135,5.99817,1.68619,0.62408,-20.00048,-36.00034,0.23358,0.22056,0.23083,0.32826,0.47688,0.6843,1.00864,1.07003,0.08642,0.10168,0.10678,0.11159,0.12943,0.138,0.16029,0.26826,0.46001,0.67805,1.20864,1.43003,1.64991,1.62496,1.68238,1.79624,1.8707,1.945,1.98619,2.01362,155,167.1,159.76909,175,-1.28174,-0.99295,-0.31997
9/16/2020,7.95592,6.89668,5.49956,1.39969,0.12478,-21.41012,-37.25008,0.2251,0.21758,0.2293,0.32804,0.478,0.68751,1.01154,1.07347,0.08134,0.0966,0.10169,0.11667,0.12181,0.13802,0.16032,0.27304,0.46399,0.68625,1.22564,1.44597,1.70488,1.66928,1.71742,1.82627,1.89244,1.95645,1.99518,2.01896,158.4,168.33612,160.30077,175.43419,-1.31096,-0.9971112,-0.3083719
9/17/2020,8.0278,6.9957,5.87189,1.43527,0.49842,-20.58083,-36.37558,0.21882,0.2133,0.22638,0.32859,0.47775,0.68633,1.00419,1.06271,0.07117,0.08643,0.10169,0.11159,0.11927,0.13302,0.15642,0.26987,0.4634,0.68135,1.21,1.42647,1.71003,1.66761,1.71766,1.81268,1.87499,1.94247,1.97639,1.99871,158,167.6,159.70466,174.5,-1.31013,-0.99465,-0.31853
9/18/2020,8.10951,7.65407,5.99007,1.74288,0.74497,-20.25264,-36.12685,0.22026,0.2192,0.23436,0.33777,0.48879,0.70033,1.02809,1.09027,0.07625,0.09151,0.09661,0.11159,0.11927,0.1381,0.15782,0.27787,0.47136,0.69288,1.23062,1.45154,1.68503,1.65749,1.7079,1.8032,1.86649,1.93086,1.96675,1.98962,158.1,167.7,160.38203,175.6,-1.30313,-0.98412,-0.30446
9/21/2020,8.14481,7.31479,6.12079,1.99198,0.74787,-20.75112,-36.37578,0.22356,0.21755,0.22837,0.32795,0.47298,0.67743,1.0003,1.06209,0.07117,0.08643,0.09661,0.10144,0.11673,0.1361,0.15522,0.26673,0.45305,0.66994,1.20781,1.42584,1.56536,1.56704,1.62867,1.73159,1.8058,1.87844,1.91854,1.94587,151.5,162.6,157.27387,172.1,-1.24827,-0.95606,-0.29516
9/22/2020,7.94262,7.32108,6.22088,1.89913,0.98526,-20.35772,-36.00542,0.22063,0.21351,0.2232,0.32098,0.46746,0.67327,0.99399,1.05414,0.08643,0.08643,0.09152,0.10144,0.11673,0.13409,0.14999,0.25876,0.44846,0.6634,1.19756,1.41419,1.54003,1.53999,1.60507,1.71139,1.78632,1.85877,1.89829,1.92054,149.9,161.75,157.02589,171.68862,-1.24024,-0.9541,-0.3026962
9/23/2020,8.45088,7.7476,5.68741,2.09958,1.2497,-19.64016,-35.50011,0.22422,0.22223,0.23539,0.33371,0.48094,0.68744,1.00922,1.06925,0.08643,0.08643,0.09661,0.10651,0.11927,0.13772,0.15791,0.27681,0.45988,0.67488,1.20559,1.42423,1.54751,1.53546,1.60084,1.70166,1.77812,1.85721,1.90516,1.93439,148.2,160.6,157.33753,172.2,-1.20519,-0.93112,-0.29777
9/24/2020,9.21998,8.31701,6.74822,2.52872,2.3741,-17.77047,-33.62533,0.22581,0.226,0.24111,0.34188,0.48579,0.68717,1.00474,1.06366,0.08643,0.08643,0.09661,0.10651,0.11927,0.1338,0.15794,0.2744,0.4605,0.66342,1.18244,1.4,1.50998,1.5036,1.57072,1.67618,1.7561,1.83786,1.89261,1.93285,145.1,158.3,156.88334,171.63901,-1.1766,-0.91958,-0.3163901
9/25/2020,9.35359,8.8903,7.02337,2.79675,2.63683,-17.3838,-33.62064,0.22291,0.22343,0.239,0.33676,0.48243,0.6849,1.00729,1.06758,0.08897,0.09151,0.10424,0.11159,0.11927,0.12989,0.1501,0.26653,0.45446,0.65853,1.18113,1.40387,1.50004,1.49484,1.56646,1.68079,1.76211,1.84509,1.89939,1.9428,144.5,159.5,158.07331,173.3,-1.17847,-0.93647,-0.32913
9/28/2020,9.38435,9.16273,7.24557,3.30932,3.49775,-16.50118,-32.75083,0.21688,0.22373,0.24176,0.33741,0.48869,0.6968,1.02948,1.09511,0.08642,0.09151,0.09915,0.10651,0.11927,0.12989,0.15013,0.26495,0.4556,0.66182,1.19449,1.42262,1.53988,1.55099,1.62131,1.73571,1.80616,1.87785,1.9307,1.9729,148.7,161.9,160.48722,175.8,-1.22205,-0.95718,-0.33538
9/29/2020,9.53012,9.1936,7.87971,3.71337,3.50238,-17.24875,-33.49912,0.21341,0.21929,0.23676,0.328,0.47453,0.67801,1.00643,1.07018,0.08134,0.08897,0.09661,0.10651,0.11673,0.12402,0.14485,0.24921,0.4374,0.64298,1.17892,1.40517,1.51489,1.5668,1.63768,1.75827,1.83138,1.90171,1.95109,1.98706,150.5,163.7,161.37565,176.6,-1.25579,-0.99402,-0.36083
9/30/2020,9.13139,8.27119,7.11163,2.91042,2.74323,-17.52356,-33.8775,0.21086,0.21533,0.23554,0.3408,0.49385,0.70322,1.04429,1.11282,0.08897,0.09151,0.09915,0.10651,0.11927,0.12402,0.15283,0.26969,0.46475,0.67579,1.21953,1.45159,1.53481,1.55301,1.62997,1.74966,1.82876,1.90545,1.96147,2.00109,149.6,163.9,161.70796,177.5,-1.22631,-0.96321,-0.32341
10/1/2020,9.18622,8.36596,7.26049,2.88753,2.50532,-18.44721,-34.87304,0.21469,0.22176,0.24182,0.34387,0.49366,0.70169,1.03731,1.10548,0.08642,0.08134,0.09152,0.10651,0.11672,0.1299,0.15816,0.27127,0.46478,0.67663,1.22178,1.45421,1.49497,1.54746,1.62492,1.74966,1.83084,1.9094,1.97146,2.01267,149.18555,164.06434,162.85366,178.3959,-1.2205855,-0.9640134,-0.329749
10/2/2020,8.87226,7.97642,7.12199,2.79784,2.37347,-19.3908,-35.87556,0.21306,0.22061,0.24334,0.35517,0.50658,0.71605,1.05264,1.12042,0.08642,0.08643,0.08643,0.10144,0.1218,0.13189,0.16358,0.28395,0.47859,0.69231,1.24654,1.47917,1.45504,1.53819,1.62119,1.74988,1.83439,1.91772,1.98217,2.02717,148.5,164.9,163.90851,179.87132,-1.20105,-0.95669,-0.3195432
10/5/2020,8.38232,7.43154,6.62567,1.76048,1.62534,-20.74982,-37.24987,0.21173,0.22756,0.25927,0.38981,0.55353,0.77722,1.12311,1.19338,0.08134,0.08643,0.09152,0.11667,0.1218,0.14374,0.18494,0.32354,0.53592,0.76096,1.33061,1.56588,1.53246,1.58871,1.66855,1.79223,1.87559,1.95405,2.01139,2.05508,152.7,168.9,167.78807,183.5144,-1.20346,-0.92804,-0.269264
10/6/2020,8.30416,7.21386,6.99453,2.27608,2.12223,-20.38146,-36.62603,0.21371,0.22878,0.25824,0.38403,0.54268,0.76067,1.10123,1.16971,0.08896,0.09406,0.09661,0.11159,0.13452,0.14574,0.18608,0.31407,0.51991,0.73944,1.30504,1.53597,1.56501,1.58518,1.65974,1.78464,1.86315,1.9346,1.98685,2.02546,151.8,167.2,164.79091,180.58204,-1.20393,-0.93256,-0.2698504
10/7/2020,8.39971,7.4249,7.13996,2.63573,2.3826,-19.87099,-36.24717,0.21825,0.23967,0.27636,0.41567,0.58311,0.80813,1.15399,1.22544,0.08642,0.0966,0.09152,0.11159,0.13198,0.15567,0.20209,0.34426,0.55674,0.7843,1.3527,1.58791,1.55252,1.61015,1.69044,1.8205,1.90165,1.97166,2.01875,2.05117,154.9,170.8,167.24918,183,-1.20474,-0.9237,-0.24209
10/8/2020,8.753,8.04196,7.87239,3.44812,2.99867,-18.3207,-34.7505,0.21235,0.23333,0.26943,0.40397,0.57058,0.79521,1.14564,1.21808,0.08642,0.08643,0.10169,0.11159,0.12944,0.1458,0.18901,0.32525,0.5361,0.76522,1.32885,1.56558,1.59247,1.6321,1.70001,1.82602,1.90752,1.98347,2.03124,2.06247,156.7,172.6,168.72686,184.75,-1.24175,-0.96078,-0.28192
10/9/2020,8.50985,7.79933,7.62542,3.2503,3.25021,-17.95989,-34.49992,0.21423,0.237,0.27485,0.41122,0.5798,0.80703,1.15578,1.22807,0.09151,0.09151,0.10169,0.11666,0.12944,0.1519,0.19686,0.33497,0.5473,0.77452,1.33537,1.57307,1.62,1.65976,1.71685,1.83206,1.91587,1.99726,2.04224,2.07208,156.2,173.1,169.06087,184.82905,-1.22703,-0.95648,-0.2752205
10/13/2020,9.17,8.58798,7.73587,3.68987,3.61783,-17.31627,-33.37766,0.21497,0.23167,0.26183,0.37896,0.54111,0.76256,1.10927,1.17991,0.09151,0.09151,0.10169,0.11667,0.12689,0.13996,0.17594,0.3016,0.50421,0.72638,1.28243,1.51369,1.55003,1.59514,1.66133,1.78622,1.87761,1.96891,2.02018,2.05746,151.5,170.5,168.22665,183.75,-1.2134,-0.97862,-0.32381
10/14/2020,9.03187,8.50374,7.72849,3.38458,3.36409,-17.81824,-33.75404,0.20933,0.22831,0.25837,0.37891,0.53696,0.75508,1.09428,1.16121,0.0915,0.09151,0.10169,0.11159,0.12689,0.13798,0.17332,0.30162,0.50311,0.72144,1.27246,1.49875,1.54491,1.58621,1.65656,1.78776,1.86741,1.96176,2.01042,2.04273,151.4,169.8,167.43034,182.37195,-1.21238,-0.97656,-0.3249695
10/15/2020,9.27081,8.99828,8.01738,3.46247,3.50882,-17.72536,-33.74673,0.21031,0.23271,0.26596,0.39299,0.55044,0.76734,1.10431,1.17126,0.0915,0.09151,0.10169,0.11159,0.12435,0.14,0.17598,0.3128,0.51581,0.73224,1.28156,1.50872,1.5224,1.58599,1.65482,1.78751,1.87402,1.96264,2.01318,2.04302,151.6,170,167.65818,182.67962,-1.2032,-0.96776,-0.3180762
10/16/2020,8.60464,8.27276,7.5147,2.89055,2.75746,-18.85607,-35.49723,0.20746,0.23013,0.2641,0.39285,0.55238,0.77071,1.10671,1.17378,0.08134,0.0966,0.10169,0.11159,0.12181,0.14408,0.18137,0.31769,0.52347,0.74313,1.29527,1.52875,1.53998,1.60532,1.6761,1.80437,1.89173,1.98014,2.03581,2.06185,153.2,171.5,168.56074,184.20671,-1.21431,-0.97187,-0.3133171
10/19/2020,8.40463,8.28066,8.00071,3.42051,3.37536,-17.81231,-34.62487,0.20253,0.23017,0.26949,0.40892,0.57331,0.79522,1.13451,1.20128,0.08642,0.09151,0.10169,0.11667,0.12689,0.14612,0.18668,0.3289,0.5391,0.76146,1.31263,1.54753,1.53001,1.58763,1.659,1.78778,1.87779,1.96952,2.02749,2.05484,151.5,170.7,167.96698,183.50177,-1.1861,-0.94554,-0.2874877
10/20/2020,8.76698,8.30363,7.99741,3.13814,2.99868,-18.34069,-35.00049,0.20471,0.23382,0.27504,0.42171,0.59598,0.82654,1.17979,1.25242,0.09151,0.09151,0.10169,0.11667,0.12435,0.14615,0.192,0.34174,0.5646,0.79655,1.3632,1.60242,1.54502,1.60235,1.67149,1.79888,1.88764,1.97787,2.03718,2.06716,152.9,172.2,169.04369,185.1,-1.18726,-0.92545,-0.24858
10/21/2020,8.26551,7.67006,7.49421,2.84585,2.87206,-18.15155,-34.7511,0.20316,0.23086,0.27139,0.42473,0.60704,0.84374,1.20486,1.28131,0.09151,0.09151,0.09661,0.11159,0.12435,0.1482,0.19469,0.34979,0.57858,0.81502,1.38638,1.62882,1.53497,1.61264,1.68835,1.823,1.90917,1.99717,2.05818,2.08058,154.8,174.1,170.32001,186.80989,-1.19821,-0.92598,-0.2392789
10/22/2020,8.35742,8.00614,7.00191,2.51637,2.50097,-18.66949,-34.99964,0.2079,0.23787,0.28272,0.44391,0.63167,0.87198,1.23324,1.3075,0.08643,0.08897,0.08644,0.10651,0.12435,0.1543,0.20266,0.37389,0.60651,0.84697,1.41993,1.6575,1.53243,1.61982,1.69863,1.84004,1.92523,2.00753,2.06667,2.09151,168.31318,175.39047,171.6422,187.77249,-1.3092418,-0.9069347,-0.2202249
